id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta
2317,br;para;portel,"Portel - PA",pt-BR,,#br;para,,Municípios::Portel - PA
2318,br;para;porto.moz,"Porto de Moz - PA",pt-BR,,#br;para,,Municípios::Porto de Moz - PA
2319,br;para;prainha,"Prainha - PA",pt-BR,,#br;para,,Municípios::Prainha - PA
2320,br;para;primavera,"Primavera - PA",pt-BR,,#br;para,,Municípios::Primavera - PA
2321,br;para;quatipuru,"Quatipuru - PA",pt-BR,,#br;para,,Municípios::Quatipuru - PA
2322,br;para;redencao,"Redenção - PA",pt-BR,,#br;para,,Municípios::Redenção - PA
2323,br;para;rio.maria,"Rio Maria - PA",pt-BR,,#br;para,,Municípios::Rio Maria - PA
2324,br;para;rondon.para,"Rondon do Pará - PA",pt-BR,,#br;para,,Municípios::Rondon do Pará - PA
2325,br;para;ruropolis,"Rurópolis - PA",pt-BR,,#br;para,,Municípios::Rurópolis - PA
2326,br;para;salinopolis,"Salinópolis - PA",pt-BR,,#br;para,,Municípios::Salinópolis - PA
2327,br;para;salvaterra,"Salvaterra - PA",pt-BR,,#br;para,,Municípios::Salvaterra - PA
2328,br;para;santa.barbara.para,"Santa Bárbara do Pará - PA",pt-BR,,#br;para,,Municípios::Santa Bárbara do Pará - PA
2329,br;para;santa.cruz.arari,"Santa Cruz do Arari - PA",pt-BR,,#br;para,,Municípios::Santa Cruz do Arari - PA
2330,br;para;santa.isabel.para,"Santa Isabel do Pará - PA",pt-BR,,#br;para,,Municípios::Santa Isabel do Pará - PA
2331,br;para;santa.luzia.para,"Santa Luzia do Pará - PA",pt-BR,,#br;para,,Municípios::Santa Luzia do Pará - PA
2332,br;para;santa.maria.barreiras,"Santa Maria das Barreiras - PA",pt-BR,,#br;para,,Municípios::Santa Maria das Barreiras - PA
2333,br;para;santa.maria.para,"Santa Maria do Pará - PA",pt-BR,,#br;para,,Municípios::Santa Maria do Pará - PA
2334,br;para;santana.araguaia,"Santana do Araguaia - PA",pt-BR,,#br;para,,Municípios::Santana do Araguaia - PA
2335,br;para;santarem,"Santarém - PA",pt-BR,,#br;para,,Municípios::Santarém - PA
2336,br;para;santarem.novo,"Santarém Novo - PA",pt-BR,,#br;para,,Municípios::Santarém Novo - PA
2337,br;para;santo.antonio.taua,"Santo Antônio do Tauá - PA",pt-BR,,#br;para,,Municípios::Santo Antônio do Tauá - PA
2338,br;para;sao.caetano.odivelas,"São Caetano de Odivelas - PA",pt-BR,,#br;para,,Municípios::São Caetano de Odivelas - PA
2339,br;para;sao.domingos.araguaia,"São Domingos do Araguaia - PA",pt-BR,,#br;para,,Municípios::São Domingos do Araguaia - PA
2340,br;para;sao.domingos.capim,"São Domingos do Capim - PA",pt-BR,,#br;para,,Municípios::São Domingos do Capim - PA
2341,br;para;sao.felix.xingu,"São Félix do Xingu - PA",pt-BR,,#br;para,,Municípios::São Félix do Xingu - PA
2342,br;para;sao.francisco.para,"São Francisco do Pará - PA",pt-BR,,#br;para,,Municípios::São Francisco do Pará - PA
2343,br;para;sao.geraldo.araguaia,"São Geraldo do Araguaia - PA",pt-BR,,#br;para,,Municípios::São Geraldo do Araguaia - PA
2344,br;para;sao.joao.ponta,"São João da Ponta - PA",pt-BR,,#br;para,,Municípios::São João da Ponta - PA
2345,br;para;sao.joao.pirabas,"São João de Pirabas - PA",pt-BR,,#br;para,,Municípios::São João de Pirabas - PA
2346,br;para;sao.joao.araguaia,"São João do Araguaia - PA",pt-BR,,#br;para,,Municípios::São João do Araguaia - PA
2347,br;para;sao.miguel.guama,"São Miguel do Guamá - PA",pt-BR,,#br;para,,Municípios::São Miguel do Guamá - PA
2348,br;para;sao.sebastiao.boa.vista,"São Sebastião da Boa Vista - PA",pt-BR,,#br;para,,Municípios::São Sebastião da Boa Vista - PA
2349,br;para;sapucaia,"Sapucaia - PA",pt-BR,,#br;para,,Municípios::Sapucaia - PA
2350,br;para;senador.jose.porfirio,"Senador José Porfírio - PA",pt-BR,,#br;para,,Municípios::Senador José Porfírio - PA
2351,br;para;soure,"Soure - PA",pt-BR,,#br;para,,Municípios::Soure - PA
2352,br;para;tailandia,"Tailândia - PA",pt-BR,,#br;para,,Municípios::Tailândia - PA
2353,br;para;terra.alta,"Terra Alta - PA",pt-BR,,#br;para,,Municípios::Terra Alta - PA
2354,br;para;terra.santa,"Terra Santa - PA",pt-BR,,#br;para,,Municípios::Terra Santa - PA
2355,br;para;tome.acu,"Tomé-Açu - PA",pt-BR,,#br;para,,Municípios::Tomé-Açu - PA
2356,br;para;tracuateua,"Tracuateua - PA",pt-BR,,#br;para,,Municípios::Tracuateua - PA
2357,br;para;trairao,"Trairão - PA",pt-BR,,#br;para,,Municípios::Trairão - PA
2358,br;para;tucuma,"Tucumã - PA",pt-BR,,#br;para,,Municípios::Tucumã - PA
2359,br;para;tucurui,"Tucuruí - PA",pt-BR,,#br;para,,Municípios::Tucuruí - PA
2360,br;para;ulianopolis,"Ulianópolis - PA",pt-BR,,#br;para,,Municípios::Ulianópolis - PA
2361,br;para;uruara,"Uruará - PA",pt-BR,,#br;para,,Municípios::Uruará - PA
2362,br;para;vigia,"Vigia - PA",pt-BR,,#br;para,,Municípios::Vigia - PA
2363,br;para;viseu,"Viseu - PA",pt-BR,,#br;para,,Municípios::Viseu - PA
2364,br;para;vitoria.xingu,"Vitória do Xingu - PA",pt-BR,,#br;para,,Municípios::Vitória do Xingu - PA
2365,br;para;xinguara,"Xinguara - PA",pt-BR,,#br;para,,Municípios::Xinguara - PA
2366,br;amapa;serra.navio,"Serra do Navio - AP",pt-BR,,#br;amapa,,Municípios::Serra do Navio - AP
2367,br;amapa;amapa,"Amapá - AP",pt-BR,,#br;amapa,,Municípios::Amapá - AP
2368,br;amapa;pedra.branca.amapari,"Pedra Branca do Amapari - AP",pt-BR,,#br;amapa,,Municípios::Pedra Branca do Amapari - AP
2369,br;amapa;calcoene,"Calçoene - AP",pt-BR,,#br;amapa,,Municípios::Calçoene - AP
2370,br;amapa;cutias,"Cutias - AP",pt-BR,,#br;amapa,,Municípios::Cutias - AP
2371,br;amapa;ferreira.gomes,"Ferreira Gomes - AP",pt-BR,,#br;amapa,,Municípios::Ferreira Gomes - AP
2372,br;amapa;itaubal,"Itaubal - AP",pt-BR,,#br;amapa,,Municípios::Itaubal - AP
2373,br;amapa;laranjal.jari,"Laranjal do Jari - AP",pt-BR,,#br;amapa,,Municípios::Laranjal do Jari - AP
2374,br;amapa;mazagao,"Mazagão - AP",pt-BR,,#br;amapa,,Municípios::Mazagão - AP
2375,br;amapa;oiapoque,"Oiapoque - AP",pt-BR,,#br;amapa,,Municípios::Oiapoque - AP
2376,br;amapa;porto.grande,"Porto Grande - AP",pt-BR,,#br;amapa,,Municípios::Porto Grande - AP
2377,br;amapa;pracuuba,"Pracuúba - AP",pt-BR,,#br;amapa,,Municípios::Pracuúba - AP
2378,br;amapa;santana,"Santana - AP",pt-BR,,#br;amapa,,Municípios::Santana - AP
2379,br;amapa;tartarugalzinho,"Tartarugalzinho - AP",pt-BR,,#br;amapa,,Municípios::Tartarugalzinho - AP
2380,br;amapa;vitoria.jari,"Vitória do Jari - AP",pt-BR,,#br;amapa,,Municípios::Vitória do Jari - AP
2381,br;tocantins;abreulandia,"Abreulândia - TO",pt-BR,,#br;tocantins,,Municípios::Abreulândia - TO
2382,br;tocantins;aguiarnopolis,"Aguiarnópolis - TO",pt-BR,,#br;tocantins,,Municípios::Aguiarnópolis - TO
2383,br;tocantins;alianca.tocantins,"Aliança do Tocantins - TO",pt-BR,,#br;tocantins,,Municípios::Aliança do Tocantins - TO
2384,br;tocantins;almas,"Almas - TO",pt-BR,,#br;tocantins,,Municípios::Almas - TO
2385,br;tocantins;alvorada,"Alvorada - TO",pt-BR,,#br;tocantins,,Municípios::Alvorada - TO
2386,br;tocantins;ananas,"Ananás - TO",pt-BR,,#br;tocantins,,Municípios::Ananás - TO
2387,br;tocantins;angico,"Angico - TO",pt-BR,,#br;tocantins,,Municípios::Angico - TO
2388,br;tocantins;aparecida.rio.negro,"Aparecida do Rio Negro - TO",pt-BR,,#br;tocantins,,Municípios::Aparecida do Rio Negro - TO
2389,br;tocantins;aragominas,"Aragominas - TO",pt-BR,,#br;tocantins,,Municípios::Aragominas - TO
2390,br;tocantins;araguacema,"Araguacema - TO",pt-BR,,#br;tocantins,,Municípios::Araguacema - TO
2391,br;tocantins;araguacu,"Araguaçu - TO",pt-BR,,#br;tocantins,,Municípios::Araguaçu - TO
2392,br;tocantins;araguaina,"Araguaína - TO",pt-BR,,#br;tocantins,,Municípios::Araguaína - TO
2393,br;tocantins;araguana,"Araguanã - TO",pt-BR,,#br;tocantins,,Municípios::Araguanã - TO
2394,br;tocantins;araguatins,"Araguatins - TO",pt-BR,,#br;tocantins,,Municípios::Araguatins - TO
2395,br;tocantins;arapoema,"Arapoema - TO",pt-BR,,#br;tocantins,,Municípios::Arapoema - TO
2396,br;tocantins;arraias,"Arraias - TO",pt-BR,,#br;tocantins,,Municípios::Arraias - TO
